Unnamed: 0,Year,Sem,Course Code,Section,AB,BB,DD,FR,Total,AA,BC,CC,CD,II,AU,FF,AP,PP,NP,W,S,pp,DX,Unnamed: 22,section_tag_div
5544,2021,2,CS 681,Total Grades Given for are,4.0,8.0,2.0,3.0,35,5.0,4.0,5.0,4.0,,,,,,,,,,,,
5545,2021,2,CS 684,Total Grades Given for are,5.0,6.0,,,17,4.0,1.0,,1.0,,,,,,,,,,,,
5546,2021,2,CS 719,Total Grades Given for are,2.0,1.0,,1.0,6,2.0,,,,,,,,,,,,,,,
5547,2021,2,CS 726,Total Grades Given for are,13.0,19.0,1.0,2.0,80,10.0,16.0,11.0,6.0,,,,2.0,,,,,,,,
5548,2021,2,CS 726,Total Grades Given for section M are,7.0,9.0,1.0,,31,,4.0,6.0,4.0,,,,,,,,,,,,M
5549,2021,2,CS 728,Total Grades Given for are,2.0,4.0,,,13,7.0,,,,,,,,,,,,,,,
5550,2021,2,CS 736,Total Grades Given for are,14.0,19.0,2.0,3.0,91,11.0,20.0,10.0,5.0,,7.0,,,,,,,,,,
5551,2021,2,CS 736,Total Grades Given for section M are,2.0,4.0,,,13,,5.0,,2.0,,,,,,,,,,,,M
5552,2021,2,CS 741,Total Grades Given for are,4.0,5.0,,2.0,24,3.0,3.0,5.0,,1.0,1.0,,,,,,,,,,
5553,2021,2,CS 743,Total Grades Given for are,3.0,14.0,2.0,5.0,79,2.0,19.0,10.0,23.0,,1.0,,,,,,,,,,
5554,2021,2,CS 748,Total Grades Given for are,6.0,1.0,1.0,,21,4.0,3.0,5.0,1.0,,,,,,,,,,,,
5555,2021,2,CS 748,Total Grades Given for section M are,2.0,1.0,,,6,,1.0,2.0,,,,,,,,,,,,,M
5556,2021,2,CS 752,Total Grades Given for are,29.0,42.0,,2.0,132,14.0,27.0,5.0,4.0,,9.0,,,,,,,,,,
5557,2021,2,CS 752,Total Grades Given for section M are,,1.0,,,2,,1.0,,,,,,,,,,,,,,M
5558,2021,2,CS 753,Total Grades Given for are,8.0,22.0,,,93,7.0,28.0,20.0,7.0,,1.0,,,,,,,,,,
5559,2021,2,CS 753,Total Grades Given for section M are,6.0,6.0,2.0,,24,1.0,3.0,1.0,5.0,,,,,,,,,,,,M
5560,2021,2,CS 754,Total Grades Given for are,15.0,19.0,1.0,6.0,86,26.0,8.0,6.0,5.0,,,,,,,,,,,,
5561,2021,2,CS 754,Total Grades Given for section M are,2.0,8.0,,,14,,3.0,1.0,,,,,,,,,,,,,M
5562,2021,2,CS 758,Total Grades Given for are,,1.0,,2.0,5,2.0,,,,,,,,,,,,,,,
5563,2021,2,CS 762,Total Grades Given for are,14.0,7.0,,1.0,38,14.0,1.0,,,,1.0,,,,,,,,,,
5564,2021,2,CS 763,Total Grades Given for are,3.0,16.0,,2.0,37,7.0,5.0,2.0,,,2.0,,,,,,,,,,
5565,2021,2,CS 764,Total Grades Given for are,10.0,4.0,,,33,7.0,7.0,1.0,,,4.0,,,,,,,,,,
5566,2021,2,CS 766,Total Grades Given for are,11.0,18.0,,2.0,53,2.0,16.0,1.0,3.0,,,,,,,,,,,,
5567,2021,2,CS 769,Total Grades Given for are,14.0,8.0,2.0,,48,10.0,6.0,4.0,,,,3.0,1.0,,,,,,,,
5568,2021,2,CS 769,Total Grades Given for section M are,1.0,4.0,,,7,,2.0,,,,,,,,,,,,,,M
5569,2021,2,CS 772,Total Grades Given for are,21.0,28.0,3.0,,123,15.0,31.0,20.0,2.0,,,3.0,,,,,,,,,
5570,2021,2,CS 772,Total Grades Given for section M are,1.0,3.0,,,11,,,7.0,,,,,,,,,,,,,M
5571,2021,2,CS 773,Total Grades Given for are,3.0,16.0,,,34,5.0,7.0,,1.0,,2.0,,,,,,,,,,
5572,2021,2,CS 773,Total Grades Given for section M are,1.0,2.0,,,3,,,,,,,,,,,,,,,,M
5573,2021,2,CS 779,Total Grades Given for are,4.0,2.0,,,12,6.0,,,,,,,,,,,,,,,
5574,2021,2,CS 779,Total Grades Given for section M are,1.0,,,,1,,,,,,,,,,,,,,,,M
5575,2021,2,CS 781,Total Grades Given for are,4.0,3.0,,,9,2.0,,,,,,,,,,,,,,,
5576,2021,2,CS 781,Total Grades Given for section M are,1.0,1.0,,,2,,,,,,,,,,,,,,,,M
5577,2021,2,CS 899,Total Grades Given for are,,,,,123,,,,,,,,,113.0,10.0,,,,,,
5578,2021,2,DH 304,Total Grades Given for are,7.0,13.0,2.0,3.0,53,6.0,12.0,5.0,5.0,,,,,,,,,,,,
5579,2021,2,DH 304,Total Grades Given for section M are,2.0,2.0,,,8,1.0,2.0,1.0,,,,,,,,,,,,,M
5580,2021,2,EE 112,Total Grades Given for are,12.0,15.0,7.0,,69,7.0,10.0,6.0,12.0,,,,,,,,,,,,
5581,2021,2,EE 204,Total Grades Given for are,,,1.0,,2,,1.0,,,,,,,,,,,,,,
5582,2021,2,EE 204,Total Grades Given for section M are,6.0,9.0,1.0,,40,7.0,6.0,4.0,7.0,,,,,,,,,,,,M
5583,2021,2,EE 207,Total Grades Given for are,,,,1.0,1,,,,,,,,,,,,,,,,
5584,2021,2,EE 207,Total Grades Given for section S1 are,9.0,20.0,3.0,2.0,101,7.0,21.0,20.0,17.0,1.0,,,1.0,,,,,,,,S1
5585,2021,2,EE 207,Total Grades Given for section S2 are,21.0,17.0,6.0,2.0,98,7.0,16.0,22.0,6.0,,,,1.0,,,,,,,,S2
5586,2021,2,EE 224,Total Grades Given for are,7.0,21.0,1.0,4.0,65,2.0,13.0,10.0,6.0,,,1.0,,,,,,,,,
5587,2021,2,EE 229,Total Grades Given for are,,1.0,1.0,2.0,12,,3.0,2.0,3.0,,,,,,,,,,,,
5588,2021,2,EE 229,Total Grades Given for section M are,2.0,11.0,3.0,,32,3.0,7.0,2.0,4.0,,,,,,,,,,,,M
5589,2021,2,EE 230,Total Grades Given for are,61.0,26.0,,4.0,200,89.0,17.0,2.0,1.0,,,,,,,,,,,,
5590,2021,2,EE 236,Total Grades Given for are,34.0,60.0,9.0,3.0,162,22.0,18.0,10.0,6.0,,,,,,,,,,,,
5591,2021,2,EE 238,Total Grades Given for are,27.0,52.0,13.0,10.0,203,19.0,47.0,15.0,18.0,1.0,,,1.0,,,,,,,,
5592,2021,2,EE 240,Total Grades Given for are,41.0,46.0,4.0,1.0,202,44.0,46.0,13.0,4.0,3.0,,,,,,,,,,,
5593,2021,2,EE 302,Total Grades Given for are,,,,1.0,1,,,,,,,,,,,,,,,,
5594,2021,2,EE 302,Total Grades Given for section S1 are,18.0,26.0,3.0,2.0,106,20.0,17.0,9.0,8.0,1.0,,,2.0,,,,,,,,S1
5595,2021,2,EE 302,Total Grades Given for section S2 are,14.0,19.0,6.0,5.0,99,11.0,26.0,10.0,7.0,1.0,,,,,,,,,,,S2
5596,2021,2,EE 309,Total Grades Given for are,50.0,39.0,2.0,3.0,200,47.0,47.0,11.0,,,,,1.0,,,,,,,,
5597,2021,2,EE 325,Total Grades Given for are,1.0,3.0,1.0,3.0,13,2.0,2.0,,,,1.0,,,,,,,,,,
5598,2021,2,EE 325,Total Grades Given for section M are,1.0,2.0,,,9,2.0,3.0,1.0,,,,,,,,,,,,,M
5599,2021,2,EE 334,Total Grades Given for are,3.0,3.0,,1.0,13,1.0,4.0,,1.0,,,,,,,,,,,,
5600,2021,2,EE 337,Total Grades Given for are,28.0,67.0,6.0,4.0,201,30.0,32.0,24.0,6.0,4.0,,,,,,,,,,,
5601,2021,2,EE 338,Total Grades Given for are,10.0,23.0,4.0,,78,17.0,7.0,6.0,9.0,1.0,,,1.0,,,,,,,,
5602,2021,2,EE 344,Total Grades Given for are,52.0,28.0,,3.0,167,77.0,3.0,4.0,,,,,,,,,,,,,
5603,2021,2,EE 350,Total Grades Given for section S1 are,7.0,11.0,,,32,3.0,8.0,2.0,1.0,,,,,,,,,,,,S1
5604,2021,2,EE 350,Total Grades Given for section S2 are,7.0,10.0,1.0,1.0,33,8.0,2.0,3.0,1.0,,,,,,,,,,,,S2
5605,2021,2,EE 350,Total Grades Given for section S3 are,14.0,6.0,2.0,3.0,32,2.0,2.0,1.0,2.0,,,,,,,,,,,,S3
5606,2021,2,EE 350,Total Grades Given for section S4 are,9.0,5.0,,1.0,32,7.0,5.0,4.0,1.0,,,,,,,,,,,,S4
5607,2021,2,EE 350,Total Grades Given for section S5 are,17.0,3.0,,2.0,33,4.0,3.0,2.0,2.0,,,,,,,,,,,,S5
5608,2021,2,EE 352,Total Grades Given for are,22.0,18.0,,2.0,65,17.0,1.0,1.0,3.0,1.0,,,,,,,,,,,
5609,2021,2,EE 432,Total Grades Given for are,2.0,1.0,,,5,,2.0,,,,,,,,,,,,,,
5610,2021,2,EE 602,Total Grades Given for are,22.0,42.0,2.0,3.0,120,14.0,16.0,15.0,6.0,,,,,,,,,,,,
5611,2021,2,EE 606,Total Grades Given for are,1.0,2.0,,2.0,13,3.0,3.0,2.0,,,,,,,,,,,,,
5612,2021,2,EE 613,Total Grades Given for are,18.0,4.0,,1.0,42,7.0,7.0,1.0,,,4.0,,,,,,,,,,
5613,2021,2,EE 614,Total Grades Given for are,34.0,53.0,,,127,16.0,16.0,2.0,,5.0,1.0,,,,,,,,,,
5614,2021,2,EE 619,Total Grades Given for are,18.0,16.0,1.0,1.0,58,8.0,7.0,1.0,,,6.0,,,,,,,,,,
5615,2021,2,EE 620,Total Grades Given for are,7.0,2.0,,1.0,14,2.0,2.0,,,,,,,,,,,,,,
5616,2021,2,EE 621,Total Grades Given for are,24.0,25.0,11.0,2.0,123,10.0,24.0,20.0,3.0,2.0,1.0,,1.0,,,,,,,,
5617,2021,2,EE 622,Total Grades Given for are,3.0,7.0,2.0,4.0,32,3.0,4.0,5.0,1.0,,3.0,,,,,,,,,,
5618,2021,2,EE 622,Total Grades Given for section M are,,,,,1,,,1.0,,,,,,,,,,,,,M
5619,2021,2,EE 625,Total Grades Given for are,3.0,3.0,,,15,4.0,4.0,,,1.0,,,,,,,,,,,
5620,2021,2,EE 636,Total Grades Given for are,2.0,13.0,1.0,,40,6.0,7.0,5.0,2.0,2.0,,2.0,,,,,,,,,
5621,2021,2,EE 636,Total Grades Given for section M are,,,,,1,,,,1.0,,,,,,,,,,,,M
5622,2021,2,EE 651,Total Grades Given for are,5.0,,,,7,2.0,,,,,,,,,,,,,,,
5623,2021,2,EE 654,Total Grades Given for are,11.0,3.0,,3.0,36,13.0,2.0,2.0,,,2.0,,,,,,,,,,
5624,2021,2,EE 656,Total Grades Given for are,4.0,7.0,,3.0,20,2.0,3.0,,,1.0,,,,,,,,,,,
5625,2021,2,EE 672,Total Grades Given for are,22.0,3.0,,1.0,42,15.0,1.0,,,,,,,,,,,,,,
5626,2021,2,EE 701,Total Grades Given for are,2.0,4.0,1.0,,16,1.0,7.0,,,,1.0,,,,,,,,,,
5627,2021,2,EE 705,Total Grades Given for are,41.0,14.0,,,118,60.0,,,,2.0,,,1.0,,,,,,,,
5628,2021,2,EE 706,Total Grades Given for are,7.0,10.0,1.0,2.0,50,10.0,12.0,5.0,3.0,,,,,,,,,,,,
5629,2021,2,EE 708,Total Grades Given for are,7.0,14.0,3.0,2.0,44,4.0,6.0,6.0,2.0,,,,,,,,,,,,
5630,2021,2,EE 709,Total Grades Given for are,41.0,28.0,1.0,5.0,122,25.0,15.0,6.0,1.0,,,,,,,,,,,,
5631,2021,2,EE 712,Total Grades Given for are,10.0,17.0,,2.0,56,12.0,8.0,7.0,,,,,,,,,,,,,
5632,2021,2,EE 719,Total Grades Given for are,10.0,18.0,3.0,,68,7.0,13.0,8.0,4.0,,,2.0,3.0,,,,,,,,
5633,2021,2,EE 722,Total Grades Given for are,9.0,14.0,1.0,,43,5.0,9.0,1.0,2.0,1.0,1.0,,,,,,,,,,
5634,2021,2,EE 724,Total Grades Given for are,7.0,8.0,,2.0,23,3.0,2.0,1.0,,,,,,,,,,,,,
5635,2021,2,EE 727,Total Grades Given for are,,1.0,,,4,3.0,,,,,,,,,,,,,,,
5636,2021,2,EE 728,Total Grades Given for are,8.0,3.0,,,33,11.0,8.0,3.0,,,,,,,,,,,,,
5637,2021,2,EE 736,Total Grades Given for are,15.0,6.0,,,30,7.0,,,,1.0,1.0,,,,,,,,,,
5638,2021,2,EE 736,Total Grades Given for section M are,,,,,1,,1.0,,,,,,,,,,,,,,M
5639,2021,2,EE 737,Total Grades Given for are,2.0,2.0,,,20,13.0,3.0,,,,,,,,,,,,,,
5640,2021,2,EE 737,Total Grades Given for section M are,1.0,,,,2,1.0,,,,,,,,,,,,,,,M
5641,2021,2,EE 739,Total Grades Given for are,47.0,35.0,3.0,3.0,204,37.0,30.0,37.0,10.0,,,,2.0,,,,,,,,
5642,2021,2,EE 750,Total Grades Given for are,3.0,1.0,,,5,1.0,,,,,,,,,,,,,,,
5643,2021,2,EE 751,Total Grades Given for are,1.0,2.0,,,6,2.0,,1.0,,,,,,,,,,,,,
5644,2021,2,EE 755,Total Grades Given for are,5.0,3.0,,,25,2.0,6.0,1.0,,,8.0,,,,,,,,,,
5645,2021,2,EE 764,Total Grades Given for are,3.0,7.0,14.0,7.0,49,4.0,,5.0,9.0,,,,,,,,,,,,
5646,2021,2,EE 767,Total Grades Given for are,1.0,1.0,,,3,1.0,,,,,,,,,,,,,,,
5647,2021,2,EE 769,Total Grades Given for are,27.0,43.0,7.0,16.0,268,24.0,31.0,29.0,16.0,,71.0,,4.0,,,,,,,,
5648,2021,2,EE 769,Total Grades Given for section M are,1.0,1.0,,,4,,,2.0,,,,,,,,,,,,,M
5649,2021,2,EE 770,Total Grades Given for are,10.0,7.0,1.0,,37,2.0,8.0,3.0,3.0,,,3.0,,,,,,,,,
5650,2021,2,EE 770,Total Grades Given for section AU are,,,,,1,,,1.0,,,,,,,,,,,,,AU
5651,2021,2,EE 791,Total Grades Given for are,10.0,4.0,,3.0,31,6.0,4.0,2.0,1.0,,1.0,,,,,,,,,,
5652,2021,2,EE 793,Total Grades Given for are,12.0,14.0,,,42,8.0,5.0,2.0,,,1.0,,,,,,,,,,
5653,2021,2,EE 800,Total Grades Given for are,6.0,5.0,,,26,12.0,1.0,2.0,,,,,,,,,,,,,
5654,2021,2,EE 899,Total Grades Given for are,,,,,16,,,,,,,,,13.0,3.0,,,,,,
5655,2021,2,EN 110,Total Grades Given for are,17.0,12.0,1.0,,47,4.0,8.0,4.0,1.0,,,,,,,,,,,,
5656,2021,2,EN 204,Total Grades Given for are,7.0,9.0,,4.0,40,7.0,7.0,5.0,1.0,,,,,,,,,,,,
5657,2021,2,EN 212,Total Grades Given for are,4.0,7.0,5.0,7.0,39,5.0,,5.0,6.0,,,,,,,,,,,,
5658,2021,2,EN 214,Total Grades Given for are,5.0,9.0,,,38,5.0,4.0,9.0,2.0,4.0,,,,,,,,,,,
5659,2021,2,EN 216,Total Grades Given for are,11.0,11.0,,1.0,43,11.0,6.0,3.0,,,,,,,,,,,,,
5660,2021,2,EN 218,Total Grades Given for are,10.0,13.0,,4.0,49,2.0,12.0,5.0,2.0,,,,1.0,,,,,,,,
5661,2021,2,EN 301,Total Grades Given for are,20.0,17.0,,2.0,63,9.0,7.0,6.0,2.0,,,,,,,,,,,,
5662,2021,2,EN 301,Total Grades Given for section M are,,1.0,,,2,1.0,,,,,,,,,,,,,,,M
5663,2021,2,EN 302,Total Grades Given for are,4.0,5.0,3.0,1.0,29,1.0,2.0,10.0,3.0,,,,,,,,,,,,
5664,2021,2,EN 302,Total Grades Given for section M are,,,,,1,,,1.0,,,,,,,,,,,,,M
5665,2021,2,EN 304,Total Grades Given for are,1.0,2.0,2.0,14.0,34,,3.0,4.0,8.0,,,,,,,,,,,,
5666,2021,2,EN 308,Total Grades Given for are,10.0,5.0,,,28,8.0,4.0,1.0,,,,,,,,,,,,,
5667,2021,2,EN 310,Total Grades Given for are,12.0,8.0,1.0,1.0,28,3.0,3.0,,,,,,,,,,,,,,
5668,2021,2,EN 312,Total Grades Given for are,2.0,4.0,5.0,3.0,29,3.0,2.0,6.0,4.0,,,,,,,,,,,,
5669,2021,2,EN 314,Total Grades Given for are,9.0,11.0,1.0,,36,6.0,2.0,3.0,1.0,,3.0,,,,,,,,,,
5670,2021,2,EN 408,Total Grades Given for are,5.0,6.0,2.0,2.0,33,4.0,7.0,5.0,2.0,,,,,,,,,,,,
5671,2021,2,EN 410,Total Grades Given for are,2.0,8.0,3.0,3.0,33,3.0,6.0,7.0,1.0,,,,,,,,,,,,
5672,2021,2,EN 412,Total Grades Given for are,1.0,4.0,2.0,1.0,19,1.0,3.0,6.0,1.0,,,,,,,,,,,,
5673,2021,2,EN 414,Total Grades Given for are,6.0,3.0,,1.0,17,6.0,,1.0,,,,,,,,,,,,,
5674,2021,2,EN 415,Total Grades Given for are,5.0,2.0,,,12,4.0,1.0,,,,,,,,,,,,,,
5675,2021,2,EN 417,Total Grades Given for are,5.0,14.0,,1.0,26,3.0,3.0,,,,,,,,,,,,,,
5676,2021,2,EN 418,Total Grades Given for are,1.0,4.0,2.0,2.0,18,1.0,1.0,5.0,2.0,,,,,,,,,,,,
5677,2021,2,EN 604,Total Grades Given for are,2.0,3.0,2.0,3.0,17,2.0,,4.0,1.0,,,,,,,,,,,,
5678,2021,2,EN 607,Total Grades Given for are,7.0,13.0,4.0,8.0,53,4.0,7.0,5.0,5.0,,,,,,,,,,,,
5679,2021,2,EN 610,Total Grades Given for are,12.0,7.0,3.0,3.0,38,3.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,,,
5680,2021,2,EN 612,Total Grades Given for are,17.0,4.0,,,46,17.0,1.0,5.0,2.0,,,,,,,,,,,,
5681,2021,2,EN 615,Total Grades Given for are,9.0,5.0,1.0,,31,4.0,4.0,3.0,,,,5.0,,,,,,,,,
5682,2021,2,EN 640,Total Grades Given for are,7.0,10.0,4.0,2.0,52,4.0,13.0,8.0,3.0,,1.0,,,,,,,,,,
5683,2021,2,EN 642,Total Grades Given for are,11.0,6.0,,8.0,38,8.0,2.0,1.0,2.0,,,,,,,,,,,,
5684,2021,2,EN 648,Total Grades Given for are,3.0,6.0,,3.0,24,3.0,4.0,2.0,3.0,,,,,,,,,,,,
5685,2021,2,EN 657,Total Grades Given for are,38.0,12.0,,3.0,75,17.0,5.0,,,,,,,,,,,,,,
5686,2021,2,EN 661,Total Grades Given for are,2.0,3.0,,,8,1.0,1.0,1.0,,,,,,,,,,,,,
5687,2021,2,EN 899,Total Grades Given for are,,,,,11,,,,,,,,,11.0,,,,,,,
5688,2021,2,ENT602,Total Grades Given for are,9.0,5.0,,1.0,36,8.0,7.0,2.0,,,4.0,,,,,,,,,,
5689,2021,2,ENT602,Total Grades Given for section M are,1.0,3.0,,,8,1.0,2.0,1.0,,,,,,,,,,,,,M
5690,2021,2,ENT608,Total Grades Given for are,6.0,3.0,,,16,3.0,3.0,1.0,,,,,,,,,,,,,
5691,2021,2,ENT608,Total Grades Given for section M are,8.0,2.0,,,15,5.0,,,,,,,,,,,,,,,M
5692,2021,2,ENT608,Total Grades Given for section S1 are,86.0,31.0,2.0,,236,95.0,15.0,5.0,,,,2.0,,,,,,,,,S1
5693,2021,2,ENT610,Total Grades Given for are,5.0,5.0,2.0,,29,9.0,2.0,3.0,3.0,,,,,,,,,,,,
5694,2021,2,ENT610,Total Grades Given for section M are,6.0,4.0,2.0,,38,2.0,11.0,3.0,8.0,,,2.0,,,,,,,,,M
5695,2021,2,ES 102,Total Grades Given for are,14.0,4.0,,,44,8.0,7.0,9.0,2.0,,,,,,,,,,,,
5696,2021,2,ES 200,Total Grades Given for are,,,,1.0,2,1.0,,,,,,,,,,,,,,,
5697,2021,2,ES 200,Total Grades Given for section S1 are,121.0,102.0,2.0,,407,93.0,68.0,16.0,2.0,3.0,,,,,,,,,,,S1
5698,2021,2,ES 200,Total Grades Given for section S2 are,65.0,85.0,1.0,6.0,331,67.0,64.0,33.0,10.0,,,,,,,,,,,,S2
5699,2021,2,ES 200,Total Grades Given for section S3 are,,,,,331,,,,,,,,,,,,,,,,S3
5700,2021,2,ES 204,Total Grades Given for are,,,,,1,1.0,,,,,,,,,,,,,,,
5701,2021,2,ES 204,Total Grades Given for section M are,1.0,,,,3,,,2.0,,,,,,,,,,,,,M
5702,2021,2,ES 206,Total Grades Given for are,5.0,5.0,,,27,6.0,6.0,4.0,1.0,,,,,,,,,,,,
5703,2021,2,ES 208,Total Grades Given for are,1.0,3.0,5.0,2.0,35,3.0,3.0,8.0,8.0,2.0,,,,,,,,,,,
5704,2021,2,ES 210,Total Grades Given for are,4.0,8.0,,,27,1.0,5.0,5.0,4.0,,,,,,,,,,,,
5705,2021,2,ES 212,Total Grades Given for are,7.0,7.0,,,27,10.0,2.0,1.0,,,,,,,,,,,,,
5706,2021,2,ES 216,Total Grades Given for are,10.0,4.0,,,27,9.0,3.0,1.0,,,,,,,,,,,,,
5707,2021,2,ES 252,Total Grades Given for are,7.0,9.0,,,26,8.0,2.0,,,,,,,,,,,,,,
5708,2021,2,ES 302,Total Grades Given for are,7.0,5.0,,,21,3.0,5.0,1.0,,,,,,,,,,,,,
5709,2021,2,ES 306,Total Grades Given for section M are,1.0,,,,3,2.0,,,,,,,,,,,,,,,M
5710,2021,2,ES 308,Total Grades Given for are,9.0,7.0,,,23,1.0,5.0,1.0,,,,,,,,,,,,,
5711,2021,2,ES 600,Total Grades Given for are,18.0,17.0,,1.0,60,16.0,6.0,2.0,,,,,,,,,,,,,
5712,2021,2,ES 616,Total Grades Given for are,4.0,10.0,1.0,5.0,31,2.0,4.0,4.0,1.0,,,,,,,,,,,,
5713,2021,2,ES 624,Total Grades Given for are,4.0,5.0,,2.0,23,5.0,3.0,3.0,1.0,,,,,,,,,,,,
5714,2021,2,ES 642,Total Grades Given for are,7.0,7.0,2.0,,29,5.0,5.0,1.0,2.0,,,,,,,,,,,,
5715,2021,2,ES 656,Total Grades Given for are,5.0,1.0,,,9,1.0,,1.0,,,,1.0,,,,,,,,,
5716,2021,2,ES 658,Total Grades Given for are,2.0,11.0,3.0,,39,11.0,7.0,3.0,2.0,,,,,,,,,,,,
5717,2021,2,ES 664,Total Grades Given for are,20.0,9.0,,,54,19.0,3.0,2.0,,,,1.0,,,,,,,,,
5718,2021,2,ES 666,Total Grades Given for are,6.0,7.0,2.0,,50,4.0,10.0,3.0,10.0,1.0,,7.0,,,,,,,,,
5719,2021,2,ES 668,Total Grades Given for are,9.0,8.0,1.0,,26,4.0,2.0,,,,2.0,,,,,,,,,,
5720,2021,2,ES 670,Total Grades Given for are,6.0,11.0,,1.0,34,6.0,6.0,,1.0,,3.0,,,,,,,,,,
5721,2021,2,ES 672,Total Grades Given for are,9.0,9.0,,,33,10.0,2.0,2.0,,,1.0,,,,,,,,,,
5722,2021,2,ES 674,Total Grades Given for are,5.0,8.0,1.0,,26,4.0,4.0,3.0,1.0,,,,,,,,,,,,
5723,2021,2,ES 676,Total Grades Given for are,4.0,7.0,1.0,1.0,35,8.0,4.0,7.0,1.0,,2.0,,,,,,,,,,
5724,2021,2,ES 680,Total Grades Given for are,17.0,4.0,,,29,6.0,2.0,,,,,,,,,,,,,,
5725,2021,2,ES 682,Total Grades Given for are,7.0,8.0,1.0,1.0,31,7.0,5.0,1.0,1.0,,,,,,,,,,,,
5726,2021,2,ESS801,Total Grades Given for are,2.0,1.0,,,5,2.0,,,,,,,,,,,,,,,
5727,2021,2,ESS802,Total Grades Given for are,1.0,,,,1,,,,,,,,,,,,,,,,
5728,2021,2,ET 604,Total Grades Given for are,7.0,,,,16,9.0,,,,,,,,,,,,,,,
5729,2021,2,ET 605,Total Grades Given for are,3.0,1.0,,,11,6.0,,,,,1.0,,,,,,,,,,
5730,2021,2,ET 605,Total Grades Given for section M are,,1.0,,,1,,,,,,,,,,,,,,,,M
5731,2021,2,ET 607,Total Grades Given for are,25.0,3.0,,,34,3.0,1.0,,,2.0,,,,,,,,,,,
5732,2021,2,ET 611,Total Grades Given for are,8.0,1.0,,,11,2.0,,,,,,,,,,,,,,,
5733,2021,2,ET 614,Total Grades Given for are,6.0,,,,12,6.0,,,,,,,,,,,,,,,
5734,2021,2,ET 694,Total Grades Given for are,4.0,3.0,,,7,,,,,,,,,,,,,,,,
5735,2021,2,GNR402,Total Grades Given for are,6.0,7.0,8.0,,59,1.0,16.0,8.0,4.0,,1.0,8.0,,,,,,,,,
5736,2021,2,GNR402,Total Grades Given for section M are,1.0,,,,1,,,,,,,,,,,,,,,,M
5737,2021,2,GNR402,Total Grades Given for section s1 are,,,,,1,,1.0,,,,,,,,,,,,,,s1
5738,2021,2,GNR408,Total Grades Given for are,,,,,2,2.0,,,,,,,,,,,,,,,
5739,2021,2,GNR408,Total Grades Given for section M are,2.0,,,,2,,,,,,,,,,,,,,,,M
5740,2021,2,GNR410,Total Grades Given for section M are,,1.0,,,1,,,,,,,,,,,,,,,,M
5741,2021,2,GNR602,Total Grades Given for are,13.0,15.0,,,48,10.0,2.0,1.0,1.0,,5.0,1.0,,,,,,,,,
5742,2021,2,GNR602,Total Grades Given for section M are,3.0,5.0,,,10,,,2.0,,,,,,,,,,,,,M
5743,2021,2,GNR618,Total Grades Given for are,11.0,4.0,,1.0,26,9.0,,,,,,1.0,,,,,,,,,
5744,2021,2,GNR628,Total Grades Given for are,2.0,2.0,3.0,,56,5.0,8.0,13.0,15.0,,3.0,5.0,,,,,,,,,
5745,2021,2,GNR629,Total Grades Given for are,3.0,1.0,,,12,3.0,,,,,4.0,1.0,,,,,,,,,
5746,2021,2,GNR630,Total Grades Given for are,7.0,9.0,,,48,6.0,18.0,3.0,,,1.0,4.0,,,,,,,,,
5747,2021,2,GNR631,Total Grades Given for are,2.0,5.0,,,18,5.0,3.0,1.0,,,1.0,1.0,,,,,,,,,
5748,2021,2,GNR633,Total Grades Given for are,4.0,6.0,,,27,7.0,3.0,3.0,1.0,,,3.0,,,,,,,,,
5749,2021,2,GNR640,Total Grades Given for are,3.0,5.0,,3.0,13,,2.0,,,,,,,,,,,,,,
5750,2021,2,GNR644,Total Grades Given for are,,1.0,,,4,2.0,,,1.0,,,,,,,,,,,,
5751,2021,2,GNR647,Total Grades Given for are,2.0,,,2.0,8,3.0,,,,,1.0,,,,,,,,,,
5752,2021,2,GNR649,Total Grades Given for are,21.0,15.0,,1.0,68,23.0,5.0,,,,3.0,,,,,,,,,,
5753,2021,2,GNR651,Total Grades Given for are,5.0,3.0,,,11,3.0,,,,,,,,,,,,,,,
5754,2021,2,GNR652,Total Grades Given for are,9.0,6.0,,1.0,25,7.0,,,,,2.0,,,,,,,,,,
5755,2021,2,GNR694,Total Grades Given for are,12.0,5.0,,,23,5.0,,,,,,1.0,,,,,,,,,
5756,2021,2,GNR697,Total Grades Given for are,4.0,,,,9,5.0,,,,,,,,,,,,,,,
5757,2021,2,GNR899,Total Grades Given for are,,,,,30,,,,,,,,,30.0,,,,,,,
5758,2021,2,GNRS02,Total Grades Given for are,3.0,,,,6,1.0,,,,,,2.0,,,,,,,,,
5759,2021,2,GP 402,Total Grades Given for are,9.0,2.0,,,19,8.0,,,,,,,,,,,,,,,
5760,2021,2,GP 408,Total Grades Given for are,14.0,1.0,,,18,3.0,,,,,,,,,,,,,,,
5761,2021,2,GP 414,Total Grades Given for are,9.0,,,,18,9.0,,,,,,,,,,,,,,,
5762,2021,2,GP 416,Total Grades Given for are,10.0,2.0,,,18,6.0,,,,,,,,,,,,,,,
5763,2021,2,GP 418,Total Grades Given for are,5.0,8.0,,1.0,21,5.0,1.0,,1.0,,,,,,,,,,,,
5764,2021,2,GP 420,Total Grades Given for are,9.0,2.0,,,18,7.0,,,,,,,,,,,,,,,
5765,2021,2,GP 422,Total Grades Given for are,12.0,3.0,,,18,2.0,1.0,,,,,,,,,,,,,,
